序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
1,603316,诚邦股份,39095760.16,162.6801197,138866102.75,355.194788851,-43063822.97,-110.1495988152,-56609392.4,-144.7967558843,2026-03-07
2,600830,香溢融通,-114461503.55,-157.6927174057,-1006857989.02,-879.6477049423,5763439.12,5.0352642078,886633046.35,774.6124407344,2026-03-07
3,600529,山东药玻,57376142.97,114.2826430166,576924963.36,1005.5136743187,-148592430.43,-258.9794690586,-376750003.57,-656.6318056043,2026-03-07
4,600299,安迪苏,3039322336.0,1230.6533323687,3330708477.0,109.5872075676,-3254659127.0,-107.0850264366,2910945301.0,95.7761296497,2026-03-07
5,600113,浙江东日,-225512494.27,33.2704211192,68887631.9,30.5471464555,-116011231.82,-51.4433722156,-178394943.66,-79.1064567121,2026-03-07
6,300889,爱克股份,-94878163.83,-882.5055925615,38608730.6,40.6929572005,-127888095.82,-134.791916978,-6754753.11,-7.1193969585,2026-03-07
7,001207,联科科技,-560905364.8,-627.3153315896,395123937.47,70.4439576204,-838699579.98,-149.5260399727,-117888406.09,-21.01752158,2026-03-07
8,000063,中兴通讯,-2544017000.0,88.9326807835,3918746000.0,154.0377285215,-6876231000.0,-270.2902928715,530043000.0,20.8348843581,2026-03-07
9,688781,视涯科技,309629097.17,50.89182483,455925544.27,147.2489337847,-723284631.09,-233.597112707,580872902.21,187.6028149548,2026-03-06
10,603659,璞泰来,-946816054.27,57.2735139185,2697297972.24,284.8808868497,-2974025889.13,-314.1080968914,-670314632.62,-70.7967117369,2026-03-06
11,603007,*ST花王,-106967818.95,-136.2715572407,-72084075.05,-67.3885620531,-66842545.49,-62.4884625546,31958801.59,29.8770246077,2026-03-06
12,002920,德赛西威,695280187.85,268.7596426164,2883761178.73,414.7624553559,-5572916797.67,-801.5353946591,3373616933.81,485.2168942484,2026-03-06
13,002487,大金重工,19320231.93,-97.9332780567,1227072296.33,6351.2296372831,-2664093773.47,-13789.1397117923,1402647175.57,7259.9913947824,2026-03-06
14,002213,大为股份,-205983881.98,-654.1498432419,-179865451.64,-87.3201582139,-14303810.4,-6.9441406107,-11241459.84,-5.4574463458,2026-03-06
15,000975,山金国际,2290751628.1,296.8069873402,4680085595.12,204.3034931291,-837904728.93,-36.577720546,-1535129873.7,-67.0142434854,2026-03-06
16,301682,宏明电子,-192837730.76,-3829.8549320223,290047838.0,150.4103148574,-351485108.18,-182.269884008,-132149608.87,-68.5289172141,2026-03-05
17,300956,英力股份,-2006479.41,-101.5487485723,177701922.98,8856.4040126382,-390704772.62,-19472.1545943998,205635886.81,10248.5919259944,2026-03-05
18,688511,*ST天微,-15764697.28,32.9335952796,-6845466.69,-43.422760161,-11391722.41,-72.2609651658,2472491.82,15.6837253268,2026-02-28
19,688100,威胜信息,-259316795.16,-213.6088078921,516042455.05,199.0007838604,-268662708.06,-103.6040522922,-502612722.38,-193.8218934373,2026-02-28
20,603682,锦和商管,-78813282.74,-203.3808633436,645425969.58,818.9304481952,-9508744.53,-12.0649009906,-714730507.79,-906.8655472046,2026-02-28
21,603103,横店影视,-473490909.01,-90.3894441519,795862513.74,168.0840114553,-934148570.51,-197.2896528179,-335204852.24,-70.7943586374,2026-02-28
22,603005,晶方科技,-321886375.62,-266.3771969962,483929390.85,150.3416818801,-804260930.83,-249.8586432187,6887818.8,2.1398292446,2026-02-28
23,600539,狮头股份,25346081.7,1362.0318585686,-46070385.46,-181.7653158595,55061601.57,217.2391071003,16354865.59,64.5262087591,2026-02-28
24,002800,天顺股份,-33711763.71,54.8430886264,56593595.1,167.8749162661,7339163.35,21.7703333861,-97507345.4,-289.2383389929,2026-02-28
25,002647,*ST仁东,247765707.37,4288.6806105741,60138295.92,24.2722435475,-11944031.15,-4.8206958408,197332839.93,79.6449363492,2026-02-28
26,002138,顺络电子,60737480.7,112.904757268,1698999817.55,2797.2839801207,-722555866.74,-1189.6375325623,-919548612.92,-1513.9722660904,2026-02-28
27,001309,德明利,-207752056.41,-131.8492673674,-2240893168.11,-1078.6382608351,-545950744.42,-262.7895741944,2576363006.77,1240.1143224718,2026-02-28
28,688082,盛美上海,2160915964.26,94.4583864998,238842882.82,11.0528538254,-2810195408.62,-130.046492094,4778159448.96,221.1173191363,2026-02-27
29,002270,华明装备,61698035.59,-45.0187088862,604031442.9,979.0124387654,50528999.11,81.8972575493,-586998119.85,-951.4048773785,2026-02-27
30,000608,*ST阳光,-6657385.13,67.4774991938,164844344.85,2476.1124920829,-5443048.86,-81.7595610546,-165978419.15,-2493.1473229941,2026-02-12
31,002072,凯瑞德,204054483.2,9768.5552411111,252159.35,0.1235745209,-380479.65,-0.1864598337,204182803.5,100.0628853128,2026-02-11
32,000563,陕国投A,-468696947.76,-130.9295135669,-879487928.37,-187.6453287296,-2579897841.01,-550.4405038991,2990688821.62,638.0858326288,2026-02-10
33,301680,固德电材,51606952.67,-58.4859258748,97824534.27,189.5568895446,-106145229.47,-205.6800953715,56974006.5,110.3998658171,2026-02-06
34,688230,芯导科技,84556584.92,121.3305488427,62787071.96,74.2545030874,117471251.62,138.9262015858,-94794471.21,-112.1077338917,2026-02-03
35,300803,指南针,3084782747.0,-31.2988031872,3053211802.0,98.9765585589,-902945174.0,-29.2709486552,934516119.0,30.2943900963,2026-01-31
36,002107,沃华医药,51161600.16,190.1687958775,128525616.0,251.2150042181,14609068.84,28.5547535541,-91973084.68,-179.7697577722,2026-01-20
